Date,Country,Total Case,New Test,Total Test,New Case,New Death,Total Death,New Recovered,Total Recovery,Population,Elderly Rate,First Case,Lockdown/State of Emergency
4/15/2020,Czechia,6301,8332,146004,160,0,166,152,1348,10625449,19.6,3/1/2020,3/12/2020
4/16/2020,Czechia,6433,8303,154307,132,2,168,203,1551,10625449,19.6,3/1/2020,3/12/2020
4/17/2020,Czechia,6549,8226,162533,116,7,175,362,1913,10625449,19.6,3/1/2020,3/12/2020
4/18/2020,Czechia,6654,5563,168096,105,4,179,127,2040,10625449,19.6,3/1/2020,3/12/2020
4/19/2020,Czechia,6746,4027,172123,92,9,188,105,2145,10625449,19.6,3/1/2020,3/12/2020
4/20/2020,Czechia,6900,6494,178617,154,6,194,176,2321,10625449,19.6,3/1/2020,3/12/2020
4/21/2020,Czechia,7033,8301,186918,133,9,203,181,2502,10625449,19.6,3/1/2020,3/12/2020
4/22/2020,Czechia,7132,8807,195725,99,2,205,243,2745,10625449,19.6,3/1/2020,3/12/2020
4/23/2020,Czechia,7187,7897,203622,55,3,208,184,2929,10625449,19.6,3/1/2020,3/12/2020
4/24/2020,Czechia,7273,7083,210705,86,6,214,193,3122,10625449,19.6,3/1/2020,3/12/2020
4/25/2020,Czechia,7352,4411,215116,79,4,218,103,3225,10625449,19.6,3/1/2020,3/12/2020
4/26/2020,Czechia,7404,3358,218474,52,3,221,61,3286,10625449,19.6,3/1/2020,3/12/2020
4/27/2020,Czechia,7445,7781,226255,41,1,222,132,3418,10625449,19.6,3/1/2020,3/12/2020
4/28/2020,Czechia,7504,8730,234985,59,4,226,99,3517,10625449,19.6,3/1/2020,3/12/2020
4/29/2020,Czechia,7579,7103,242088,75,3,229,127,3644,10625449,19.6,3/1/2020,3/12/2020
4/30/2020,Czechia,7682,7546,249634,103,6,235,130,3774,10625449,19.6,3/1/2020,3/12/2020
5/1/2020,Czechia,7737,4353,253987,55,5,240,73,3847,10625449,19.6,3/1/2020,3/12/2020
5/2/2020,Czechia,7755,3894,257881,18,2,242,67,3914,10625449,19.6,3/1/2020,3/12/2020
5/3/2020,Czechia,7781,3677,261558,26,3,245,43,3957,10625449,19.6,3/1/2020,3/12/2020
1/22/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
1/23/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
1/24/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
1/25/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
1/26/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
1/27/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
1/28/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
1/29/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
1/30/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
1/31/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/1/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/2/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/3/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/4/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/5/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/6/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/7/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/8/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/9/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/10/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/11/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/12/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/13/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/14/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/15/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/16/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/17/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/18/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/19/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/20/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/21/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/22/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/23/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/24/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/25/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/26/2020,Denmark,0,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/27/2020,Denmark,1,0,0,1,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/28/2020,Denmark,2,0,0,1,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
2/29/2020,Denmark,3,0,0,1,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
3/1/2020,Denmark,4,0,0,1,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
3/2/2020,Denmark,4,0,0,0,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
3/3/2020,Denmark,10,895,895,6,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
3/4/2020,Denmark,15,895,1790,5,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
3/5/2020,Denmark,20,895,2685,5,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
3/6/2020,Denmark,23,895,3580,3,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
3/7/2020,Denmark,29,895,4475,6,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
3/8/2020,Denmark,37,895,5370,8,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
3/9/2020,Denmark,92,895,6265,55,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
3/10/2020,Denmark,264,895,7160,172,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
3/11/2020,Denmark,516,895,8055,252,0,0,0,0,5806015,19.6,2/27/2020,3/13/2020
3/12/2020,Denmark,676,895,8950,160,1,1,0,0,5806015,19.6,2/27/2020,3/13/2020
3/13/2020,Denmark,804,895,9845,128,0,1,0,0,5806015,19.6,2/27/2020,3/13/2020
3/14/2020,Denmark,836,895,10740,32,1,2,0,0,5806015,19.6,2/27/2020,3/13/2020
3/15/2020,Denmark,875,895,11635,39,0,2,0,0,5806015,19.6,2/27/2020,3/13/2020
3/16/2020,Denmark,932,895,12530,57,2,4,0,0,5806015,19.6,2/27/2020,3/13/2020
3/17/2020,Denmark,1024,895,13425,92,0,4,0,0,5806015,19.6,2/27/2020,3/13/2020
3/18/2020,Denmark,1115,895,14320,91,0,4,0,0,5806015,19.6,2/27/2020,3/13/2020
3/19/2020,Denmark,1223,895,15215,108,2,6,0,0,5806015,19.6,2/27/2020,3/13/2020
3/20/2020,Denmark,1335,895,16110,112,3,9,0,0,5806015,19.6,2/27/2020,3/13/2020
3/21/2020,Denmark,1418,895,17005,83,4,13,0,0,5806015,19.6,2/27/2020,3/13/2020
3/22/2020,Denmark,1512,895,17900,94,0,13,0,0,5806015,19.6,2/27/2020,3/13/2020
3/23/2020,Denmark,1582,895,18795,70,0,13,0,0,5806015,19.6,2/27/2020,3/13/2020
3/24/2020,Denmark,1717,895,19690,135,11,24,0,0,5806015,19.6,2/27/2020,3/13/2020
3/25/2020,Denmark,1861,895,20585,144,10,34,0,0,5806015,19.6,2/27/2020,3/13/2020
3/26/2020,Denmark,2023,895,21480,162,7,41,0,0,5806015,19.6,2/27/2020,3/13/2020
3/27/2020,Denmark,2199,895,22375,176,11,52,0,0,5806015,19.6,2/27/2020,3/13/2020
3/28/2020,Denmark,2366,895,23270,167,13,65,0,0,5806015,19.6,2/27/2020,3/13/2020
3/29/2020,Denmark,2564,895,24165,198,7,72,0,0,5806015,19.6,2/27/2020,3/13/2020
3/30/2020,Denmark,2755,1688,25853,191,5,77,0,0,5806015,19.6,2/27/2020,3/13/2020
3/31/2020,Denmark,3039,2067,27920,284,13,90,0,0,5806015,19.6,2/27/2020,3/13/2020
4/1/2020,Denmark,3290,2066,29986,251,14,104,894,894,5806015,19.6,2/27/2020,3/13/2020
4/2/2020,Denmark,3573,5473,35459,283,19,123,278,1172,5806015,19.6,2/27/2020,3/13/2020
4/3/2020,Denmark,3946,5390,40849,373,16,139,21,1193,5806015,19.6,2/27/2020,3/13/2020
4/4/2020,Denmark,4268,4407,45256,322,22,161,186,1379,5806015,19.6,2/27/2020,3/13/2020
4/5/2020,Denmark,4561,3979,49235,293,18,179,51,1430,5806015,19.6,2/27/2020,3/13/2020
4/6/2020,Denmark,4875,3687,52922,314,8,187,59,1489,5806015,19.6,2/27/2020,3/13/2020
4/7/2020,Denmark,5266,5483,58405,391,16,203,126,1615,5806015,19.6,2/27/2020,3/13/2020
4/8/2020,Denmark,5597,4930,63335,331,15,218,147,1762,5806015,19.6,2/27/2020,3/13/2020
4/9/2020,Denmark,5830,4930,68265,233,19,237,121,1883,5806015,19.6,2/27/2020,3/13/2020
4/10/2020,Denmark,6014,2704,70969,184,10,247,46,1929,5806015,19.6,2/27/2020,3/13/2020
4/11/2020,Denmark,6191,3065,74034,177,13,260,182,2111,5806015,19.6,2/27/2020,3/13/2020
4/12/2020,Denmark,6369,2492,76526,178,13,273,180,2291,5806015,19.6,2/27/2020,3/13/2020
4/13/2020,Denmark,6513,1956,78482,144,12,285,112,2403,5806015,19.6,2/27/2020,3/13/2020
4/14/2020,Denmark,6706,1955,80437,193,14,299,286,2689,5806015,19.6,2/27/2020,3/13/2020
4/15/2020,Denmark,6876,4336,84773,170,10,309,236,2925,5806015,19.6,2/27/2020,3/13/2020
4/16/2020,Denmark,7074,4336,89109,198,12,321,278,3203,5806015,19.6,2/27/2020,3/13/2020
4/17/2020,Denmark,7268,4766,93875,194,15,336,368,3571,5806015,19.6,2/27/2020,3/13/2020
4/18/2020,Denmark,7437,4572,98447,169,10,346,460,4031,5806015,19.6,2/27/2020,3/13/2020
4/19/2020,Denmark,7580,2938,101385,143,9,355,297,4328,5806015,19.6,2/27/2020,3/13/2020
4/20/2020,Denmark,7711,1967,103352,131,9,364,172,4500,5806015,19.6,2/27/2020,3/13/2020
4/21/2020,Denmark,7891,4481,107833,180,6,370,389,4889,5806015,19.6,2/27/2020,3/13/2020
4/22/2020,Denmark,8108,8038,115871,217,14,384,387,5276,5806015,19.6,2/27/2020,3/13/2020
4/23/2020,Denmark,8271,8290,124161,163,10,394,297,5573,5806015,19.6,2/27/2020,3/13/2020
4/24/2020,Denmark,8408,8792,132953,137,9,403,142,5715,5806015,19.6,2/27/2020,3/13/2020
4/25/2020,Denmark,8643,11619,144572,235,15,418,143,5858,5806015,19.6,2/27/2020,3/13/2020
4/26/2020,Denmark,8773,10117,154689,130,4,422,136,5994,5806015,19.6,2/27/2020,3/13/2020
4/27/2020,Denmark,8896,8911,163600,123,5,427,156,6150,5806015,19.6,2/27/2020,3/13/2020
4/28/2020,Denmark,9049,11178,174778,153,7,434,162,6312,5806015,19.6,2/27/2020,3/13/2020
4/29/2020,Denmark,9206,13351,188129,157,9,443,246,6558,5806015,19.6,2/27/2020,3/13/2020
4/30/2020,Denmark,9356,13228,201357,150,9,452,183,6741,5806015,19.6,2/27/2020,3/13/2020
5/1/2020,Denmark,9509,13529,214886,153,8,460,183,6924,5806015,19.6,2/27/2020,3/13/2020
5/2/2020,Denmark,9605,16276,231162,96,15,475,160,7084,5806015,19.6,2/27/2020,3/13/2020
5/3/2020,Denmark,9721,11960,243122,116,9,484,98,7182,5806015,19.6,2/27/2020,3/13/2020
1/22/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
1/23/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
1/24/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
1/25/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
1/26/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
1/27/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
1/28/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
1/29/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
1/30/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
1/31/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/1/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/2/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/3/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/4/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/5/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/6/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/7/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/8/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/9/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/10/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/11/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/12/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/13/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/14/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/15/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/16/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/17/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/18/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/19/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/20/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/21/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/22/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/23/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/24/2020,Estonia,0,0,0,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/25/2020,Estonia,0,5,5,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/26/2020,Estonia,1,8,13,1,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/27/2020,Estonia,1,10,23,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/28/2020,Estonia,1,13,36,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
2/29/2020,Estonia,1,8,44,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
3/1/2020,Estonia,1,18,62,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
3/2/2020,Estonia,2,22,84,1,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
3/3/2020,Estonia,2,29,113,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
3/4/2020,Estonia,5,36,149,3,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
3/5/2020,Estonia,10,35,184,5,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
3/6/2020,Estonia,10,71,255,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
3/7/2020,Estonia,10,29,284,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
3/8/2020,Estonia,10,20,304,0,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
3/9/2020,Estonia,13,64,368,3,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
3/10/2020,Estonia,16,57,425,3,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
3/11/2020,Estonia,27,66,491,11,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
3/12/2020,Estonia,79,131,622,52,0,0,0,0,1315000,19.8,2/27/2020,3/13/2020
3/13/2020,Estonia,115,183,805,36,0,0,1,1,1315000,19.8,2/27/2020,3/13/2020
3/14/2020,Estonia,171,163,968,56,0,0,0,1,1315000,19.8,2/27/2020,3/13/2020
3/15/2020,Estonia,205,496,1464,34,0,0,0,1,1315000,19.8,2/27/2020,3/13/2020
3/16/2020,Estonia,225,305,1769,20,0,0,0,1,1315000,19.8,2/27/2020,3/13/2020
3/17/2020,Estonia,258,191,1960,33,0,0,0,1,1315000,19.8,2/27/2020,3/13/2020
3/18/2020,Estonia,267,539,2499,9,0,0,0,1,1315000,19.8,2/27/2020,3/13/2020
3/19/2020,Estonia,283,351,2850,16,0,0,1,2,1315000,19.8,2/27/2020,3/13/2020
3/20/2020,Estonia,306,393,3243,23,0,0,0,2,1315000,19.8,2/27/2020,3/13/2020
3/21/2020,Estonia,326,637,3880,20,0,0,2,4,1315000,19.8,2/27/2020,3/13/2020
3/22/2020,Estonia,352,160,4040,26,0,0,3,7,1315000,19.8,2/27/2020,3/13/2020
3/23/2020,Estonia,369,495,4535,17,0,0,1,8,1315000,19.8,2/27/2020,3/13/2020
3/24/2020,Estonia,404,1403,5938,35,0,0,0,8,1315000,19.8,2/27/2020,3/13/2020
3/25/2020,Estonia,538,1047,6985,134,1,1,3,11,1315000,19.8,2/27/2020,3/13/2020
3/26/2020,Estonia,575,1139,8124,37,0,1,0,11,1315000,19.8,2/27/2020,3/13/2020
3/27/2020,Estonia,645,1253,9377,70,0,1,9,20,1315000,19.8,2/27/2020,3/13/2020
3/28/2020,Estonia,679,1035,10412,34,0,1,0,20,1315000,19.8,2/27/2020,3/13/2020
3/29/2020,Estonia,715,851,11263,36,2,3,0,20,1315000,19.8,2/27/2020,3/13/2020
3/30/2020,Estonia,745,1153,12416,30,0,3,6,26,1315000,19.8,2/27/2020,3/13/2020
3/31/2020,Estonia,787,1977,14393,42,1,4,7,33,1315000,19.8,2/27/2020,3/13/2020
4/1/2020,Estonia,866,1373,15766,79,1,5,12,45,1315000,19.8,2/27/2020,3/13/2020
4/2/2020,Estonia,959,2506,18272,93,6,11,3,48,1315000,19.8,2/27/2020,3/13/2020
4/3/2020,Estonia,1033,1532,19804,74,1,12,11,59,1315000,19.8,2/27/2020,3/13/2020
4/4/2020,Estonia,1095,1186,20990,62,1,13,3,62,1315000,19.8,2/27/2020,3/13/2020
4/5/2020,Estonia,1106,859,21849,11,2,15,0,62,1315000,19.8,2/27/2020,3/13/2020
4/6/2020,Estonia,1148,1679,23528,42,4,19,7,69,1315000,19.8,2/27/2020,3/13/2020
4/7/2020,Estonia,1184,1273,24801,36,2,21,3,72,1315000,19.8,2/27/2020,3/13/2020
4/8/2020,Estonia,1207,1605,26406,23,3,24,11,83,1315000,19.8,2/27/2020,3/13/2020
4/9/2020,Estonia,1258,1466,27872,51,0,24,10,93,1315000,19.8,2/27/2020,3/13/2020
4/10/2020,Estonia,1304,1570,29442,46,0,24,0,93,1315000,19.8,2/27/2020,3/13/2020
4/11/2020,Estonia,1309,895,30337,5,0,24,5,98,1315000,19.8,2/27/2020,3/13/2020
4/12/2020,Estonia,1332,409,30746,23,1,25,4,102,1315000,19.8,2/27/2020,3/13/2020
4/13/2020,Estonia,1373,1511,32257,41,3,28,13,115,1315000,19.8,2/27/2020,3/13/2020
4/14/2020,Estonia,1400,1704,33961,27,3,31,2,117,1315000,19.8,2/27/2020,3/13/2020
4/15/2020,Estonia,1434,2052,36013,34,4,35,16,133,1315000,19.8,2/27/2020,3/13/2020
4/16/2020,Estonia,1459,1566,37579,25,1,36,12,145,1315000,19.8,2/27/2020,3/13/2020
4/17/2020,Estonia,1512,2017,39596,53,2,38,17,162,1315000,19.8,2/27/2020,3/13/2020
4/18/2020,Estonia,1528,722,40318,16,2,40,2,164,1315000,19.8,2/27/2020,3/13/2020
4/19/2020,Estonia,1533,599,40917,5,0,40,1,165,1315000,19.8,2/27/2020,3/13/2020
4/20/2020,Estonia,1550,1287,42204,17,3,43,4,169,1315000,19.8,2/27/2020,3/13/2020
4/21/2020,Estonia,1557,1420,43624,7,1,44,5,174,1315000,19.8,2/27/2020,3/13/2020
4/22/2020,Estonia,1589,1545,45169,32,1,45,8,182,1315000,19.8,2/27/2020,3/13/2020
4/23/2020,Estonia,1605,1104,46273,16,1,46,6,188,1315000,19.8,2/27/2020,3/13/2020
4/24/2020,Estonia,1634,1054,47327,29,0,46,12,200,1315000,19.8,2/27/2020,3/13/2020
4/25/2020,Estonia,1643,603,47930,9,3,49,5,205,1315000,19.8,2/27/2020,3/13/2020
4/26/2020,Estonia,1647,470,48400,4,1,50,28,233,1315000,19.8,2/27/2020,3/13/2020
4/27/2020,Estonia,1657,1100,49500,10,0,50,3,236,1315000,19.8,2/27/2020,3/13/2020
4/28/2020,Estonia,1666,1670,51170,9,0,50,0,236,1315000,19.8,2/27/2020,3/13/2020
4/29/2020,Estonia,1689,1560,52730,23,2,52,13,249,1315000,19.8,2/27/2020,3/13/2020
4/30/2020,Estonia,1694,1027,53757,5,0,52,4,253,1315000,19.8,2/27/2020,3/13/2020
5/1/2020,Estonia,1699,694,54451,5,1,53,3,256,1315000,19.8,2/27/2020,3/13/2020
5/2/2020,Estonia,1700,734,55185,1,2,55,3,259,1315000,19.8,2/27/2020,3/13/2020
5/3/2020,Estonia,1703,577,55762,3,0,55,0,259,1315000,19.8,2/27/2020,3/13/2020
1/22/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
1/23/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
1/24/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
1/25/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
1/26/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
1/27/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
1/28/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
1/29/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
1/30/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
1/31/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/1/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/2/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/3/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/4/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/5/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/6/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/7/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/8/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/9/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/10/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/11/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/12/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/13/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/14/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/15/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/16/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/17/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/18/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/19/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/20/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/21/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/22/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/23/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/24/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/25/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/26/2020,Finland,0,0,0,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/27/2020,Finland,0,9,9,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/28/2020,Finland,0,10,19,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
2/29/2020,Finland,0,15,34,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
3/1/2020,Finland,3,16,50,3,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
3/2/2020,Finland,4,0,50,1,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
3/3/2020,Finland,4,51,101,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
3/4/2020,Finland,4,85,186,0,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
3/5/2020,Finland,9,80,266,5,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
3/6/2020,Finland,12,105,371,3,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
3/7/2020,Finland,16,20,391,4,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
3/8/2020,Finland,22,14,405,6,0,0,0,0,5519463,21.9,1/29/2020,3/16/2020
